data_time,year,month,day,hour,temperature,dew_point,pressure,wind_direction,wind_speed
2022-01-05 03:00:00.000000,2022,1,5,3,-12.5,-22.0,1030.7,149.0,2.2
2022-01-05 06:00:00.000000,2022,1,5,6,-9.7,-22.1,1028.5,183.0,3.3
2022-01-05 09:00:00.000000,2022,1,5,9,-12.9,-19.4,1028.3,140.0,1.8
2022-01-05 12:00:00.000000,2022,1,5,12,-14.2,-19.2,1028.9,318.0,1.9
2022-01-05 15:00:00.000000,2022,1,5,15,-15.9,-20.1,1029.1,314.0,3.2
2022-01-05 18:00:00.000000,2022,1,5,18,-18.9,-22.8,1031.3,322.0,2.8
2022-01-05 21:00:00.000000,2022,1,5,21,-21.5,-24.8,1033.1,286.0,2.8
2022-01-06 00:00:00.000000,2022,1,6,0,-23.4,-26.5,1035.4,253.0,2.1
2022-01-06 03:00:00.000000,2022,1,6,3,-19.5,-25.0,1036.2,271.0,2.4
2022-01-06 06:00:00.000000,2022,1,6,6,-16.9,-23.2,1035.2,269.0,2.9
2022-01-06 09:00:00.000000,2022,1,6,9,-18.4,-23.1,1036.1,238.0,1.7
2022-01-06 12:00:00.000000,2022,1,6,12,-20.0,-23.5,1035.6,237.0,1.1
2022-01-06 15:00:00.000000,2022,1,6,15,-22.0,-24.5,1034.5,74.0,0.7
2022-01-06 21:00:00.000000,2022,1,6,21,-20.3,-22.9,1031.8,89.0,0.9
2022-01-07 00:00:00.000000,2022,1,7,0,-20.2,-22.5,1030.4,121.0,0.7
2022-01-07 03:00:00.000000,2022,1,7,3,-9.9,-18.8,1027.9,194.0,3.0
2022-01-07 06:00:00.000000,2022,1,7,6,-7.7,-16.8,1024.6,211.0,2.7
2022-01-07 09:00:00.000000,2022,1,7,9,-12.0,-16.6,1023.5,90.0,1.2
2022-01-07 12:00:00.000000,2022,1,7,12,-14.7,-17.2,1022.8,16.0,1.1
2022-01-07 15:00:00.000000,2022,1,7,15,-17.0,-19.1,1021.2,319.0,0.6
2022-01-07 18:00:00.000000,2022,1,7,18,-17.9,-20.2,1021.5,337.0,1.3
2022-01-07 21:00:00.000000,2022,1,7,21,-18.9,-21.6,1021.8,340.0,2.4
2022-01-08 00:00:00.000000,2022,1,8,0,-19.4,-22.4,1023.8,350.0,6.2
2022-01-08 03:00:00.000000,2022,1,8,3,-17.2,-23.1,1025.2,349.0,4.9
2022-01-08 06:00:00.000000,2022,1,8,6,-16.9,-23.2,1026.0,331.0,4.5
2022-01-08 09:00:00.000000,2022,1,8,9,-19.3,-24.9,1028.1,347.0,3.0
2022-01-08 12:00:00.000000,2022,1,8,12,-21.2,-25.1,1029.0,260.0,1.8
2022-01-08 15:00:00.000000,2022,1,8,15,-22.5,-25.5,1029.0,259.0,1.8
2022-01-08 18:00:00.000000,2022,1,8,18,-22.4,-25.6,1029.2,258.0,1.6
2022-01-08 21:00:00.000000,2022,1,8,21,-21.2,-24.5,1029.0,222.0,1.1
2022-01-09 00:00:00.000000,2022,1,9,0,-22.8,-25.3,1029.1,94.0,1.3
2022-01-09 03:00:00.000000,2022,1,9,3,-14.5,-22.9,1028.0,210.0,2.8
2022-01-09 06:00:00.000000,2022,1,9,6,-12.2,-20.1,1026.6,72.0,2.3
2022-01-09 09:00:00.000000,2022,1,9,9,-13.9,-19.2,1027.3,110.0,1.9
2022-01-09 12:00:00.000000,2022,1,9,12,-17.0,-19.9,1027.5,78.0,1.9
2022-01-09 15:00:00.000000,2022,1,9,15,-18.9,-21.9,1026.9,54.0,1.1
2022-01-09 18:00:00.000000,2022,1,9,18,-20.8,-23.3,1026.6,358.0,1.7
2022-01-09 21:00:00.000000,2022,1,9,21,-20.9,-23.7,1026.1,360.0,0.8
2022-01-10 00:00:00.000000,2022,1,10,0,-20.4,-22.5,1025.5,4.0,1.8
2022-01-10 03:00:00.000000,2022,1,10,3,-16.0,-18.7,1024.7,359.0,1.6
2022-01-10 06:00:00.000000,2022,1,10,6,-14.7,-18.2,1023.5,333.0,2.1
2022-01-10 09:00:00.000000,2022,1,10,9,-17.2,-19.8,1024.9,330.0,2.2
2022-01-10 12:00:00.000000,2022,1,10,12,-19.2,-21.9,1025.6,288.0,2.3
2022-01-10 15:00:00.000000,2022,1,10,15,-22.4,-25.3,1025.1,262.0,2.0
2022-01-10 18:00:00.000000,2022,1,10,18,-24.2,-27.2,1025.2,271.0,2.9
2022-01-10 21:00:00.000000,2022,1,10,21,-25.2,-28.5,1025.1,264.0,3.0
2022-01-11 00:00:00.000000,2022,1,11,0,-24.8,-28.0,1025.7,260.0,3.6
2022-01-11 03:00:00.000000,2022,1,11,3,-19.9,-25.6,1026.0,263.0,2.4
2022-01-11 06:00:00.000000,2022,1,11,6,-18.4,-25.0,1025.8,280.0,2.3
2022-01-11 09:00:00.000000,2022,1,11,9,-21.2,-25.1,1027.1,260.0,1.7
2022-01-11 12:00:00.000000,2022,1,11,12,-22.2,-25.4,1028.2,262.0,2.0
2022-01-11 15:00:00.000000,2022,1,11,15,-23.2,-25.8,1027.6,239.0,1.9
2022-01-11 18:00:00.000000,2022,1,11,18,-23.8,-26.4,1027.2,268.0,2.6
2022-01-11 21:00:00.000000,2022,1,11,21,-27.3,-30.2,1026.1,168.0,0.9
2022-01-12 00:00:00.000000,2022,1,12,0,-26.9,-29.7,1025.9,76.0,0.7
2022-01-12 03:00:00.000000,2022,1,12,3,-16.2,-24.1,1023.4,192.0,3.1
2022-01-12 06:00:00.000000,2022,1,12,6,-14.4,-22.8,1021.4,220.0,3.2
2022-01-12 09:00:00.000000,2022,1,12,9,-17.8,-22.6,1021.8,137.0,1.6
2022-01-12 12:00:00.000000,2022,1,12,12,-23.2,-25.8,1021.6,318.0,0.6
2022-01-12 15:00:00.000000,2022,1,12,15,-21.7,-23.9,1020.5,285.0,2.2
2022-01-12 18:00:00.000000,2022,1,12,18,-25.9,-28.9,1020.7,264.0,0.8
2022-01-12 21:00:00.000000,2022,1,12,21,-26.2,-28.9,1021.0,223.0,1.4
2022-01-13 00:00:00.000000,2022,1,13,0,-27.4,-30.5,1023.4,236.0,2.0
2022-01-13 03:00:00.000000,2022,1,13,3,-23.3,-26.9,1024.0,263.0,2.2
2022-01-13 06:00:00.000000,2022,1,13,6,-20.3,-26.1,1024.6,271.0,3.8
2022-01-13 09:00:00.000000,2022,1,13,9,-21.7,-25.7,1026.3,254.0,1.7
2022-01-13 12:00:00.000000,2022,1,13,12,-21.9,-25.7,1027.4,266.0,1.9
2022-01-13 15:00:00.000000,2022,1,13,15,-22.0,-25.2,1027.3,242.0,1.9
2022-01-13 18:00:00.000000,2022,1,13,18,-25.9,-28.6,1027.8,130.0,1.1
2022-01-13 21:00:00.000000,2022,1,13,21,-26.9,-29.6,1027.6,86.0,0.7
2022-01-14 00:00:00.000000,2022,1,14,0,-24.4,-27.0,1027.5,101.0,1.0
2022-01-14 03:00:00.000000,2022,1,14,3,-13.4,-20.9,1026.1,164.0,2.5
2022-01-14 06:00:00.000000,2022,1,14,6,-12.5,-19.9,1024.0,115.0,3.4
2022-01-14 09:00:00.000000,2022,1,14,9,-17.7,-22.3,1023.4,96.0,2.5
2022-01-14 12:00:00.000000,2022,1,14,12,-19.3,-23.5,1022.7,101.0,1.2
2022-01-14 15:00:00.000000,2022,1,14,15,-17.3,-22.0,1020.2,88.0,2.9
2022-01-14 18:00:00.000000,2022,1,14,18,-15.7,-20.5,1018.8,99.0,3.7
2022-01-14 21:00:00.000000,2022,1,14,21,-13.5,-17.9,1017.2,100.0,2.7
2022-01-15 00:00:00.000000,2022,1,15,0,-11.7,-15.8,1016.4,97.0,1.9
2022-01-15 03:00:00.000000,2022,1,15,3,-8.7,-12.5,1015.3,42.0,1.6
2022-01-15 06:00:00.000000,2022,1,15,6,-10.0,-13.2,1015.7,275.0,3.8
2022-01-15 09:00:00.000000,2022,1,15,9,-13.7,-16.6,1019.1,250.0,3.0
2022-01-15 12:00:00.000000,2022,1,15,12,-15.2,-18.0,1020.9,250.0,3.1
2022-01-15 15:00:00.000000,2022,1,15,15,-17.0,-19.6,1022.3,251.0,1.9
2022-01-15 18:00:00.000000,2022,1,15,18,-18.7,-21.1,1023.7,274.0,2.3
2022-01-15 21:00:00.000000,2022,1,15,21,-20.7,-23.2,1024.4,259.0,2.2
2022-01-16 00:00:00.000000,2022,1,16,0,-20.4,-23.0,1026.0,266.0,3.2
2022-01-16 03:00:00.000000,2022,1,16,3,-17.0,-21.2,1026.3,267.0,3.7
2022-01-16 06:00:00.000000,2022,1,16,6,-15.4,-21.0,1026.5,266.0,4.2
2022-01-16 09:00:00.000000,2022,1,16,9,-17.4,-21.7,1027.8,261.0,1.8
2022-01-16 12:00:00.000000,2022,1,16,12,-18.5,-22.1,1028.1,274.0,1.9
2022-01-16 15:00:00.000000,2022,1,16,15,-21.4,-24.0,1027.5,249.0,2.2
2022-01-16 18:00:00.000000,2022,1,16,18,-24.4,-26.8,1027.3,221.0,0.8
2022-01-16 21:00:00.000000,2022,1,16,21,-22.5,-25.0,1026.8,249.0,2.1
2022-01-17 00:00:00.000000,2022,1,17,0,-23.5,-26.1,1027.8,251.0,1.7
2022-01-17 03:00:00.000000,2022,1,17,3,-17.4,-21.9,1028.2,321.0,2.5
2022-01-17 06:00:00.000000,2022,1,17,6,-17.0,-22.4,1029.2,279.0,3.5
2022-01-17 09:00:00.000000,2022,1,17,9,-19.8,-23.6,1031.0,292.0,1.9
2022-01-17 12:00:00.000000,2022,1,17,12,-21.9,-25.1,1032.4,262.0,1.7
2022-01-17 15:00:00.000000,2022,1,17,15,-24.2,-26.8,1032.8,248.0,2.2
2022-01-17 18:00:00.000000,2022,1,17,18,-24.4,-27.3,1032.9,248.0,1.8
2022-01-17 21:00:00.000000,2022,1,17,21,-24.8,-27.4,1033.7,246.0,1.9
2022-01-18 00:00:00.000000,2022,1,18,0,-27.3,-30.1,1035.4,240.0,0.7
2022-01-18 03:00:00.000000,2022,1,18,3,-18.5,-23.9,1035.6,339.0,1.4
2022-01-18 06:00:00.000000,2022,1,18,6,-16.0,-23.3,1034.7,63.0,1.2
2022-01-18 09:00:00.000000,2022,1,18,9,-20.4,-24.4,1035.2,101.0,0.8
2022-01-18 12:00:00.000000,2022,1,18,12,-25.0,-27.7,1035.9,358.0,0.8
2022-01-18 15:00:00.000000,2022,1,18,15,-26.4,-29.5,1035.7,299.0,1.0
2022-01-18 18:00:00.000000,2022,1,18,18,-26.3,-29.3,1035.3,332.0,0.9
2022-01-18 21:00:00.000000,2022,1,18,21,-27.9,-30.9,1035.4,251.0,0.9
2022-01-19 00:00:00.000000,2022,1,19,0,-27.0,-29.9,1036.2,244.0,2.2
2022-01-19 03:00:00.000000,2022,1,19,3,-20.5,-25.0,1036.2,312.0,1.8
2022-01-19 06:00:00.000000,2022,1,19,6,-17.4,-24.0,1035.4,279.0,2.4
2022-01-19 09:00:00.000000,2022,1,19,9,-19.9,-24.4,1036.1,275.0,2.0
2022-01-19 12:00:00.000000,2022,1,19,12,-21.4,-25.3,1036.8,260.0,2.6
2022-01-19 15:00:00.000000,2022,1,19,15,-22.3,-25.4,1036.2,253.0,1.2
2022-01-19 18:00:00.000000,2022,1,19,18,-22.4,-25.4,1036.0,255.0,2.5
2022-01-19 21:00:00.000000,2022,1,19,21,-22.9,-25.4,1035.8,235.0,2.2
2022-01-20 00:00:00.000000,2022,1,20,0,-23.4,-25.9,1036.2,236.0,1.6
2022-01-20 03:00:00.000000,2022,1,20,3,-16.5,-22.4,1035.8,238.0,3.5
2022-01-20 06:00:00.000000,2022,1,20,6,-15.0,-21.9,1035.0,248.0,3.0
2022-01-20 09:00:00.000000,2022,1,20,9,-18.7,-23.0,1036.7,282.0,1.7
2022-01-20 12:00:00.000000,2022,1,20,12,-19.5,-22.9,1037.5,264.0,2.3
2022-01-20 15:00:00.000000,2022,1,20,15,-22.5,-25.0,1037.6,321.0,1.2
2022-01-20 18:00:00.000000,2022,1,20,18,-26.9,-30.1,1038.2,300.0,0.4
2022-01-20 21:00:00.000000,2022,1,20,21,-28.2,-31.3,1038.1,6.0,0.7
2022-01-21 00:00:00.000000,2022,1,21,0,-26.8,-29.6,1038.8,356.0,0.8
2022-01-21 03:00:00.000000,2022,1,21,3,-18.0,-22.9,1038.0,94.0,0.9
2022-01-21 06:00:00.000000,2022,1,21,6,-15.0,-23.8,1036.5,327.0,1.7
2022-01-21 09:00:00.000000,2022,1,21,9,-19.2,-24.3,1036.1,25.0,1.6
2022-01-21 12:00:00.000000,2022,1,21,12,-22.2,-25.3,1035.7,12.0,1.3
2022-01-21 15:00:00.000000,2022,1,21,15,-24.8,-27.5,1034.5,353.0,1.1
2022-01-21 18:00:00.000000,2022,1,21,18,-24.5,-27.3,1034.1,4.0,1.5
2022-01-21 21:00:00.000000,2022,1,21,21,-25.9,-28.7,1034.1,344.0,1.3
2022-01-22 00:00:00.000000,2022,1,22,0,-22.9,-25.8,1034.2,47.0,0.4
2022-01-22 03:00:00.000000,2022,1,22,3,-17.0,-24.0,1033.5,325.0,1.2
2022-01-22 06:00:00.000000,2022,1,22,6,-13.9,-22.3,1032.0,350.0,2.8
2022-01-22 09:00:00.000000,2022,1,22,9,-16.7,-22.6,1032.5,305.0,1.3
2022-01-22 12:00:00.000000,2022,1,22,12,-17.0,-23.7,1032.8,337.0,1.2
2022-01-22 15:00:00.000000,2022,1,22,15,-16.9,-24.2,1032.6,343.0,2.3
2022-01-22 18:00:00.000000,2022,1,22,18,-19.2,-24.0,1032.8,252.0,1.4
2022-01-22 21:00:00.000000,2022,1,22,21,-21.0,-24.8,1032.9,221.0,1.9
2022-01-23 00:00:00.000000,2022,1,23,0,-21.4,-25.0,1033.9,236.0,2.0
2022-01-23 03:00:00.000000,2022,1,23,3,-14.7,-21.7,1033.9,283.0,1.3
2022-01-23 06:00:00.000000,2022,1,23,6,-13.0,-20.4,1033.3,242.0,2.0
2022-01-23 09:00:00.000000,2022,1,23,9,-15.4,-20.7,1033.9,260.0,2.2
2022-01-23 12:00:00.000000,2022,1,23,12,-16.5,-21.0,1034.3,257.0,2.7
2022-01-23 15:00:00.000000,2022,1,23,15,-18.5,-21.5,1033.8,248.0,1.7
2022-01-23 18:00:00.000000,2022,1,23,18,-18.8,-21.2,1033.8,250.0,2.1
2022-01-23 21:00:00.000000,2022,1,23,21,-23.0,-26.3,1032.8,301.0,0.9
2022-01-24 00:00:00.000000,2022,1,24,0,-22.9,-25.5,1032.8,360.0,0.0
2022-01-24 03:00:00.000000,2022,1,24,3,-14.2,-18.3,1031.3,39.0,0.6
2022-01-24 06:00:00.000000,2022,1,24,6,-10.5,-17.8,1029.3,357.0,2.1
2022-01-24 09:00:00.000000,2022,1,24,9,-13.4,-18.2,1028.8,61.0,0.9
2022-01-24 12:00:00.000000,2022,1,24,12,-17.7,-20.3,1027.9,38.0,1.3
2022-01-24 15:00:00.000000,2022,1,24,15,-17.4,-20.3,1027.0,44.0,1.5
2022-01-24 18:00:00.000000,2022,1,24,18,-20.7,-23.1,1025.8,9.0,1.3
2022-01-24 21:00:00.000000,2022,1,24,21,-20.2,-22.8,1024.7,262.0,1.5
2022-01-25 00:00:00.000000,2022,1,25,0,-20.0,-22.7,1024.9,1.0,1.5
2022-01-25 03:00:00.000000,2022,1,25,3,-14.2,-20.4,1024.0,67.0,0.4
2022-01-25 06:00:00.000000,2022,1,25,6,-11.5,-18.0,1023.1,322.0,1.3
2022-01-25 09:00:00.000000,2022,1,25,9,-13.7,-18.3,1023.6,309.0,1.2
2022-01-25 12:00:00.000000,2022,1,25,12,-14.9,-18.2,1024.3,286.0,0.6
2022-01-25 15:00:00.000000,2022,1,25,15,-17.3,-19.6,1024.4,245.0,1.6
2022-01-25 18:00:00.000000,2022,1,25,18,-17.2,-19.3,1024.9,244.0,2.3
2022-01-25 21:00:00.000000,2022,1,25,21,-17.0,-19.2,1025.5,253.0,2.2
2022-01-26 00:00:00.000000,2022,1,26,0,-16.5,-18.7,1026.6,248.0,1.8
2022-01-26 03:00:00.000000,2022,1,26,3,-11.5,-15.0,1027.2,292.0,2.5
2022-01-26 06:00:00.000000,2022,1,26,6,-10.7,-14.8,1027.1,295.0,2.1
2022-01-26 09:00:00.000000,2022,1,26,9,-13.5,-16.2,1029.0,273.0,1.7
2022-01-26 12:00:00.000000,2022,1,26,12,-16.2,-18.0,1030.0,264.0,2.2
2022-01-26 15:00:00.000000,2022,1,26,15,-17.7,-19.7,1030.5,245.0,1.5
2022-01-26 18:00:00.000000,2022,1,26,18,-17.0,-19.2,1031.0,266.0,1.3
2022-01-26 21:00:00.000000,2022,1,26,21,-19.3,-21.2,1031.1,258.0,1.6
2022-01-27 00:00:00.000000,2022,1,27,0,-19.9,-22.1,1031.6,270.0,1.7
2022-01-27 03:00:00.000000,2022,1,27,3,-14.0,-16.1,1031.1,248.0,1.2
2022-01-27 06:00:00.000000,2022,1,27,6,-11.0,-16.8,1029.7,256.0,3.2
2022-01-27 09:00:00.000000,2022,1,27,9,-13.2,-17.0,1029.6,251.0,1.6
2022-01-27 12:00:00.000000,2022,1,27,12,-15.7,-18.5,1029.3,260.0,2.6
2022-01-27 15:00:00.000000,2022,1,27,15,-15.9,-18.7,1028.5,258.0,1.9
2022-01-27 18:00:00.000000,2022,1,27,18,-14.5,-17.9,1027.3,241.0,3.1
2022-01-27 21:00:00.000000,2022,1,27,21,-13.7,-17.6,1025.4,245.0,2.9
2022-01-28 00:00:00.000000,2022,1,28,0,-15.2,-18.9,1025.3,256.0,3.0
2022-01-28 03:00:00.000000,2022,1,28,3,-11.0,-18.4,1024.0,295.0,4.0
2022-01-28 06:00:00.000000,2022,1,28,6,-10.4,-18.1,1022.7,281.0,3.5
2022-01-28 09:00:00.000000,2022,1,28,9,-12.2,-17.9,1022.6,271.0,2.6
2022-01-28 12:00:00.000000,2022,1,28,12,-14.2,-18.1,1022.9,265.0,2.0
2022-01-28 15:00:00.000000,2022,1,28,15,-16.4,-18.9,1022.3,257.0,2.6
2022-01-28 18:00:00.000000,2022,1,28,18,-18.2,-20.5,1021.5,266.0,2.7
2022-01-28 21:00:00.000000,2022,1,28,21,-17.9,-21.2,1020.4,256.0,3.8
2022-01-29 00:00:00.000000,2022,1,29,0,-17.8,-21.6,1020.8,257.0,3.2
2022-01-29 03:00:00.000000,2022,1,29,3,-12.5,-19.8,1020.5,290.0,4.0
2022-01-29 06:00:00.000000,2022,1,29,6,-10.7,-18.7,1020.0,267.0,3.1
2022-01-29 09:00:00.000000,2022,1,29,9,-13.0,-18.7,1021.2,268.0,1.6
2022-01-29 12:00:00.000000,2022,1,29,12,-14.4,-18.7,1021.7,258.0,2.0
2022-01-29 15:00:00.000000,2022,1,29,15,-14.7,-18.8,1020.7,233.0,1.7
2022-01-29 18:00:00.000000,2022,1,29,18,-19.4,-22.0,1021.0,42.0,1.0
2022-01-29 21:00:00.000000,2022,1,29,21,-16.7,-19.6,1020.2,265.0,2.8
2022-01-30 00:00:00.000000,2022,1,30,0,-18.2,-20.9,1021.5,225.0,2.5
2022-01-30 03:00:00.000000,2022,1,30,3,-12.5,-19.5,1022.4,262.0,2.7
2022-01-30 06:00:00.000000,2022,1,30,6,-10.4,-17.5,1022.6,283.0,2.4
2022-01-30 09:00:00.000000,2022,1,30,9,-13.0,-18.3,1024.2,251.0,1.8
2022-01-30 12:00:00.000000,2022,1,30,12,-14.9,-18.7,1025.4,262.0,2.3
2022-01-30 15:00:00.000000,2022,1,30,15,-17.0,-19.5,1025.6,278.0,1.9
2022-01-30 18:00:00.000000,2022,1,30,18,-19.0,-21.3,1026.1,247.0,1.9
2022-01-30 21:00:00.000000,2022,1,30,21,-21.4,-23.7,1026.1,236.0,1.9
2022-01-31 00:00:00.000000,2022,1,31,0,-21.4,-23.9,1026.5,66.0,0.5
2022-01-31 03:00:00.000000,2022,1,31,3,-10.4,-18.1,1026.4,249.0,1.8
2022-01-31 06:00:00.000000,2022,1,31,6,-8.4,-19.6,1026.0,305.0,1.7
2022-01-31 09:00:00.000000,2022,1,31,9,-11.7,-19.7,1026.5,302.0,1.0
2022-01-31 12:00:00.000000,2022,1,31,12,-17.8,-21.0,1026.8,259.0,1.5
2022-01-31 15:00:00.000000,2022,1,31,15,-18.8,-21.2,1025.9,245.0,1.3
2022-01-31 18:00:00.000000,2022,1,31,18,-20.4,-23.0,1025.6,261.0,1.8
2022-01-31 21:00:00.000000,2022,1,31,21,-20.8,-23.1,1025.6,239.0,1.9
2022-02-01 00:00:00.000000,2022,2,1,0,-18.9,-21.0,1026.5,233.0,1.3
2022-02-01 03:00:00.000000,2022,2,1,3,-12.2,-18.5,1026.3,253.0,3.3
2022-02-01 06:00:00.000000,2022,2,1,6,-10.7,-19.1,1025.7,245.0,3.8
2022-02-01 09:00:00.000000,2022,2,1,9,-13.5,-19.2,1026.4,260.0,1.8
2022-02-01 12:00:00.000000,2022,2,1,12,-15.2,-19.4,1026.8,271.0,1.9
2022-02-01 15:00:00.000000,2022,2,1,15,-17.0,-20.0,1026.4,260.0,2.5
2022-02-01 18:00:00.000000,2022,2,1,18,-17.0,-20.3,1025.5,248.0,2.3
2022-02-01 21:00:00.000000,2022,2,1,21,-17.4,-20.4,1024.8,236.0,1.4
2022-02-02 00:00:00.000000,2022,2,2,0,-16.9,-20.4,1025.1,232.0,2.3
2022-02-02 03:00:00.000000,2022,2,2,3,-13.4,-19.5,1024.3,264.0,3.4
2022-02-02 06:00:00.000000,2022,2,2,6,-12.4,-20.9,1024.0,262.0,4.1
2022-02-02 09:00:00.000000,2022,2,2,9,-15.0,-20.5,1025.7,259.0,1.8
2022-02-02 12:00:00.000000,2022,2,2,12,-16.2,-20.7,1026.1,263.0,2.2
2022-02-02 15:00:00.000000,2022,2,2,15,-17.3,-21.3,1025.8,250.0,2.7
2022-02-02 18:00:00.000000,2022,2,2,18,-17.9,-20.7,1025.5,251.0,2.8
2022-02-02 21:00:00.000000,2022,2,2,21,-17.4,-21.0,1025.4,266.0,1.6
2022-02-03 00:00:00.000000,2022,2,3,0,-17.5,-20.8,1025.5,124.0,0.8
2022-02-03 03:00:00.000000,2022,2,3,3,-12.7,-19.1,1025.4,239.0,3.4
2022-02-03 06:00:00.000000,2022,2,3,6,-11.4,-20.2,1025.3,276.0,3.4
2022-02-03 09:00:00.000000,2022,2,3,9,-15.0,-20.8,1026.2,271.0,2.3
2022-02-03 12:00:00.000000,2022,2,3,12,-17.4,-21.3,1026.4,268.0,2.1
2022-02-03 15:00:00.000000,2022,2,3,15,-18.8,-21.4,1025.7,253.0,1.7
2022-02-03 18:00:00.000000,2022,2,3,18,-19.8,-22.7,1025.1,263.0,2.7
2022-02-03 21:00:00.000000,2022,2,3,21,-21.8,-24.0,1024.5,239.0,1.5
2022-02-04 00:00:00.000000,2022,2,4,0,-19.9,-22.6,1024.4,250.0,1.7
2022-02-04 03:00:00.000000,2022,2,4,3,-15.2,-20.9,1023.8,274.0,3.6
2022-02-04 06:00:00.000000,2022,2,4,6,-13.4,-21.2,1022.8,255.0,3.2
2022-02-04 09:00:00.000000,2022,2,4,9,-16.9,-22.3,1023.8,265.0,1.8
2022-02-04 12:00:00.000000,2022,2,4,12,-18.2,-22.7,1023.6,254.0,2.7
2022-02-04 15:00:00.000000,2022,2,4,15,-19.4,-23.3,1023.1,246.0,2.3
2022-02-04 18:00:00.000000,2022,2,4,18,-20.7,-24.3,1022.2,260.0,1.5
2022-02-04 21:00:00.000000,2022,2,4,21,-25.3,-27.6,1022.0,168.0,0.9
2022-02-05 00:00:00.000000,2022,2,5,0,-23.2,-25.8,1022.5,237.0,1.4
2022-02-05 03:00:00.000000,2022,2,5,3,-14.5,-21.9,1022.3,275.0,3.6
2022-02-05 06:00:00.000000,2022,2,5,6,-12.7,-21.1,1022.0,278.0,3.2
2022-02-05 09:00:00.000000,2022,2,5,9,-15.7,-21.5,1024.1,266.0,1.9
2022-02-05 12:00:00.000000,2022,2,5,12,-17.0,-21.3,1024.7,248.0,2.3
2022-02-05 15:00:00.000000,2022,2,5,15,-17.9,-21.0,1024.5,260.0,2.8
2022-02-05 18:00:00.000000,2022,2,5,18,-19.4,-21.8,1024.9,253.0,2.7
2022-02-05 21:00:00.000000,2022,2,5,21,-19.9,-22.7,1025.3,241.0,2.3
2022-02-06 00:00:00.000000,2022,2,6,0,-17.4,-20.5,1025.2,247.0,1.9
2022-02-06 06:00:00.000000,2022,2,6,6,-9.0,-18.1,1024.3,259.0,3.8
2022-02-06 12:00:00.000000,2022,2,6,12,-13.5,-18.1,1025.4,268.0,1.8
