data_time,year,month,day,hour,temperature,dew_point,pressure,wind_direction,wind_speed
2024-01-17 18:00:00.000000,2024,1,17,18,-17.8,-20.3,1031.7,260.0,2.0
2024-01-17 21:00:00.000000,2024,1,17,21,-16.9,-21.1,1033.9,350.0,4.0
2024-01-18 00:00:00.000000,2024,1,18,0,-18.8,-22.3,1036.9,330.0,1.0
2024-01-18 03:00:00.000000,2024,1,18,3,-13.6,-19.9,1037.7,300.0,1.0
2024-01-18 06:00:00.000000,2024,1,18,6,-11.6,-18.8,1037.1,60.0,1.0
2024-01-18 09:00:00.000000,2024,1,18,9,-17.0,-21.2,1038.0,0.0,0.0
2024-01-18 12:00:00.000000,2024,1,18,12,-22.0,-24.5,1038.6,240.0,1.0
2024-01-18 15:00:00.000000,2024,1,18,15,-24.8,-27.5,1038.7,0.0,0.0
2024-01-18 18:00:00.000000,2024,1,18,18,-26.2,-29.0,1039.2,0.0,0.0
2024-01-18 21:00:00.000000,2024,1,18,21,-27.1,-30.0,1039.4,0.0,0.0
2024-01-19 00:00:00.000000,2024,1,19,0,-20.0,-22.6,1041.0,250.0,2.0
2024-01-19 03:00:00.000000,2024,1,19,3,-17.0,-19.9,1042.3,320.0,2.0
2024-01-19 06:00:00.000000,2024,1,19,6,-15.2,-22.6,1042.5,340.0,4.0
2024-01-19 09:00:00.000000,2024,1,19,9,-17.7,-23.0,1043.8,300.0,2.0
2024-01-19 12:00:00.000000,2024,1,19,12,-20.5,-23.6,1044.7,260.0,1.0
2024-01-19 15:00:00.000000,2024,1,19,15,-22.5,-26.0,1045.1,350.0,1.0
2024-01-19 18:00:00.000000,2024,1,19,18,-23.0,-25.6,1045.3,330.0,1.0
2024-01-19 21:00:00.000000,2024,1,19,21,-24.0,-27.3,1044.2,0.0,0.0
2024-01-20 00:00:00.000000,2024,1,20,0,-23.7,-27.5,1044.3,10.0,2.0
2024-01-20 03:00:00.000000,2024,1,20,3,-18.3,-25.5,1043.4,20.0,5.0
2024-01-20 06:00:00.000000,2024,1,20,6,-17.8,-25.9,1041.3,360.0,4.0
2024-01-20 09:00:00.000000,2024,1,20,9,-19.0,-26.4,1040.6,360.0,5.0
2024-01-20 12:00:00.000000,2024,1,20,12,-19.3,-26.3,1040.2,350.0,4.0
2024-01-20 15:00:00.000000,2024,1,20,15,-18.9,-25.3,1039.4,360.0,3.0
2024-01-20 18:00:00.000000,2024,1,20,18,-19.1,-24.2,1038.9,10.0,3.0
2024-01-20 21:00:00.000000,2024,1,20,21,-21.0,-24.9,1038.0,350.0,3.0
2024-01-21 00:00:00.000000,2024,1,21,0,-21.4,-25.3,1038.9,340.0,2.0
2024-01-21 03:00:00.000000,2024,1,21,3,-19.5,-24.6,1038.1,350.0,3.0
2024-01-21 06:00:00.000000,2024,1,21,6,-19.3,-24.2,1037.7,360.0,4.0
2024-01-21 09:00:00.000000,2024,1,21,9,-20.9,-24.5,1038.5,330.0,3.0
2024-01-21 12:00:00.000000,2024,1,21,12,-21.2,-24.6,1038.9,330.0,3.0
2024-01-21 15:00:00.000000,2024,1,21,15,-21.2,-24.6,1038.8,330.0,3.0
2024-01-21 18:00:00.000000,2024,1,21,18,-21.7,-24.8,1038.7,340.0,2.0
2024-01-21 21:00:00.000000,2024,1,21,21,-23.2,-27.0,1038.6,330.0,3.0
2024-01-22 00:00:00.000000,2024,1,22,0,-25.1,-31.2,1039.8,340.0,3.0
2024-01-22 03:00:00.000000,2024,1,22,3,-22.0,-29.6,1038.9,330.0,3.0
2024-01-22 06:00:00.000000,2024,1,22,6,-19.4,-27.6,1037.7,340.0,4.0
2024-01-22 09:00:00.000000,2024,1,22,9,-21.1,-27.4,1037.9,280.0,4.0
2024-01-22 12:00:00.000000,2024,1,22,12,-23.7,-28.1,1037.7,260.0,2.0
2024-01-22 15:00:00.000000,2024,1,22,15,-25.4,-28.5,1035.9,230.0,2.0
2024-01-22 18:00:00.000000,2024,1,22,18,-25.8,-28.8,1034.6,250.0,2.0
2024-01-22 21:00:00.000000,2024,1,22,21,-26.8,-29.9,1032.6,250.0,2.0
2024-01-23 00:00:00.000000,2024,1,23,0,-24.6,-27.8,1031.5,240.0,2.0
2024-01-23 03:00:00.000000,2024,1,23,3,-18.7,-23.0,1029.4,240.0,3.0
2024-01-23 06:00:00.000000,2024,1,23,6,-16.5,-21.0,1026.8,230.0,3.0
2024-01-23 09:00:00.000000,2024,1,23,9,-17.2,-20.1,1027.1,250.0,1.0
2024-01-23 12:00:00.000000,2024,1,23,12,-18.1,-20.6,1027.4,260.0,2.0
2024-01-23 15:00:00.000000,2024,1,23,15,-19.5,-22.5,1027.6,290.0,2.0
2024-01-23 18:00:00.000000,2024,1,23,18,-21.0,-24.0,1028.4,300.0,2.0
2024-01-23 21:00:00.000000,2024,1,23,21,-19.8,-23.9,1028.7,330.0,4.0
2024-01-24 00:00:00.000000,2024,1,24,0,-21.5,-25.8,1030.6,310.0,2.0
2024-01-24 03:00:00.000000,2024,1,24,3,-17.4,-24.7,1031.2,280.0,2.0
2024-01-24 06:00:00.000000,2024,1,24,6,-15.1,-22.5,1030.5,280.0,3.0
2024-01-24 09:00:00.000000,2024,1,24,9,-17.2,-22.2,1030.5,250.0,1.0
2024-01-24 12:00:00.000000,2024,1,24,12,-17.7,-21.7,1030.6,260.0,2.0
2024-01-24 15:00:00.000000,2024,1,24,15,-24.1,-26.8,1030.6,110.0,1.0
2024-01-24 18:00:00.000000,2024,1,24,18,-26.9,-29.9,1030.2,90.0,1.0
2024-01-24 21:00:00.000000,2024,1,24,21,-26.7,-29.5,1029.6,40.0,1.0
2024-01-25 00:00:00.000000,2024,1,25,0,-24.7,-27.4,1030.0,0.0,0.0
2024-01-25 03:00:00.000000,2024,1,25,3,-12.2,-18.8,1028.8,170.0,3.0
2024-01-25 06:00:00.000000,2024,1,25,6,-9.3,-17.3,1027.9,190.0,3.0
2024-01-25 09:00:00.000000,2024,1,25,9,-12.4,-18.0,1028.3,230.0,1.0
2024-01-25 12:00:00.000000,2024,1,25,12,-18.6,-21.0,1028.2,40.0,1.0
2024-01-25 15:00:00.000000,2024,1,25,15,-21.9,-24.7,1028.0,70.0,1.0
2024-01-25 18:00:00.000000,2024,1,25,18,-22.0,-24.9,1027.9,140.0,1.0
2024-01-25 21:00:00.000000,2024,1,25,21,-22.9,-25.5,1027.8,360.0,1.0
2024-01-26 00:00:00.000000,2024,1,26,0,-21.6,-23.7,1029.0,60.0,1.0
2024-01-26 03:00:00.000000,2024,1,26,3,-13.2,-18.4,1029.1,20.0,1.0
2024-01-26 06:00:00.000000,2024,1,26,6,-10.8,-17.5,1028.9,340.0,1.0
2024-01-26 09:00:00.000000,2024,1,26,9,-15.1,-19.0,1030.2,300.0,1.0
2024-01-26 12:00:00.000000,2024,1,26,12,-19.7,-22.0,1031.0,0.0,0.0
2024-01-26 15:00:00.000000,2024,1,26,15,-22.6,-25.4,1031.1,240.0,1.0
2024-01-26 18:00:00.000000,2024,1,26,18,-25.4,-28.3,1031.4,250.0,2.0
2024-01-26 21:00:00.000000,2024,1,26,21,-20.8,-23.1,1031.4,260.0,2.0
2024-01-27 00:00:00.000000,2024,1,27,0,-22.3,-24.8,1032.5,240.0,1.0
2024-01-27 03:00:00.000000,2024,1,27,3,-14.5,-16.7,1031.7,240.0,2.0
2024-01-27 06:00:00.000000,2024,1,27,6,-10.9,-17.1,1030.6,230.0,2.0
2024-01-27 09:00:00.000000,2024,1,27,9,-14.1,-18.0,1030.8,250.0,2.0
2024-01-27 12:00:00.000000,2024,1,27,12,-20.9,-23.3,1030.6,70.0,1.0
2024-01-27 15:00:00.000000,2024,1,27,15,-21.8,-24.0,1029.9,70.0,1.0
2024-01-27 18:00:00.000000,2024,1,27,18,-22.0,-24.2,1029.2,70.0,1.0
2024-01-27 21:00:00.000000,2024,1,27,21,-22.2,-24.6,1028.6,70.0,1.0
2024-01-28 00:00:00.000000,2024,1,28,0,-21.0,-23.3,1028.9,40.0,1.0
2024-01-28 03:00:00.000000,2024,1,28,3,-11.4,-15.4,1027.7,90.0,1.0
2024-01-28 06:00:00.000000,2024,1,28,6,-7.6,-15.1,1026.1,180.0,4.0
2024-01-28 09:00:00.000000,2024,1,28,9,-8.7,-14.1,1026.9,210.0,2.0
2024-01-28 12:00:00.000000,2024,1,28,12,-12.3,-16.0,1028.1,270.0,2.0
2024-01-28 15:00:00.000000,2024,1,28,15,-15.7,-17.9,1029.2,260.0,4.0
2024-01-28 18:00:00.000000,2024,1,28,18,-18.2,-20.4,1030.8,260.0,3.0
2024-01-28 21:00:00.000000,2024,1,28,21,-19.4,-21.7,1032.2,270.0,3.0
2024-01-29 00:00:00.000000,2024,1,29,0,-19.5,-21.8,1034.2,270.0,3.0
2024-01-29 03:00:00.000000,2024,1,29,3,-16.4,-20.3,1035.1,270.0,2.0
2024-01-29 06:00:00.000000,2024,1,29,6,-14.3,-20.4,1035.0,290.0,2.0
2024-01-29 09:00:00.000000,2024,1,29,9,-17.6,-21.6,1035.6,290.0,1.0
2024-01-29 12:00:00.000000,2024,1,29,12,-21.9,-24.6,1036.2,340.0,2.0
2024-01-29 15:00:00.000000,2024,1,29,15,-26.1,-28.9,1035.9,0.0,0.0
2024-01-29 18:00:00.000000,2024,1,29,18,-28.0,-30.9,1035.6,80.0,1.0
2024-01-29 21:00:00.000000,2024,1,29,21,-28.4,-31.5,1034.3,30.0,1.0
2024-01-30 00:00:00.000000,2024,1,30,0,-23.2,-25.8,1034.1,20.0,1.0
2024-01-30 03:00:00.000000,2024,1,30,3,-17.0,-21.5,1033.5,50.0,3.0
2024-01-30 06:00:00.000000,2024,1,30,6,-15.8,-24.5,1031.1,50.0,4.0
2024-01-30 09:00:00.000000,2024,1,30,9,-17.1,-24.4,1030.5,20.0,3.0
2024-01-30 12:00:00.000000,2024,1,30,12,-17.8,-23.9,1029.8,360.0,2.0
2024-01-30 15:00:00.000000,2024,1,30,15,-19.0,-24.8,1029.4,350.0,4.0
2024-01-30 18:00:00.000000,2024,1,30,18,-20.4,-25.3,1030.5,340.0,3.0
2024-01-30 21:00:00.000000,2024,1,30,21,-20.9,-24.6,1031.0,310.0,2.0
2024-01-31 00:00:00.000000,2024,1,31,0,-24.1,-27.0,1032.8,260.0,2.0
2024-01-31 03:00:00.000000,2024,1,31,3,-18.7,-27.0,1033.2,270.0,4.0
2024-01-31 06:00:00.000000,2024,1,31,6,-17.2,-25.2,1032.9,280.0,3.0
2024-01-31 09:00:00.000000,2024,1,31,9,-19.7,-25.9,1033.7,300.0,1.0
2024-01-31 12:00:00.000000,2024,1,31,12,-22.9,-25.7,1034.9,280.0,1.0
2024-01-31 15:00:00.000000,2024,1,31,15,-22.5,-26.5,1035.4,260.0,2.0
2024-01-31 18:00:00.000000,2024,1,31,18,-24.2,-27.5,1036.7,260.0,2.0
2024-01-31 21:00:00.000000,2024,1,31,21,-24.7,-28.9,1037.7,250.0,3.0
2024-02-01 03:00:00.000000,2024,2,1,3,-18.6,-27.1,1039.1,250.0,4.0
2024-02-01 06:00:00.000000,2024,2,1,6,-16.6,-25.8,1038.0,230.0,4.0
2024-02-01 09:00:00.000000,2024,2,1,9,-17.8,-25.1,1037.1,220.0,3.0
2024-02-01 12:00:00.000000,2024,2,1,12,-18.8,-25.6,1036.5,230.0,2.0
2024-02-01 15:00:00.000000,2024,2,1,15,-20.0,-26.0,1035.2,230.0,2.0
2024-02-01 18:00:00.000000,2024,2,1,18,-20.0,-26.0,1034.4,240.0,2.0
2024-02-01 21:00:00.000000,2024,2,1,21,-26.5,-29.6,1033.8,210.0,1.0
2024-02-02 00:00:00.000000,2024,2,2,0,-20.7,-26.1,1035.0,230.0,3.0
2024-02-02 03:00:00.000000,2024,2,2,3,-16.9,-24.0,1035.9,270.0,2.0
2024-02-02 06:00:00.000000,2024,2,2,6,-14.5,-22.6,1036.0,280.0,3.0
2024-02-02 09:00:00.000000,2024,2,2,9,-16.7,-23.0,1037.9,290.0,2.0
2024-02-02 12:00:00.000000,2024,2,2,12,-19.3,-23.5,1039.0,260.0,2.0
2024-02-02 15:00:00.000000,2024,2,2,15,-24.7,-27.4,1040.0,230.0,1.0
2024-02-02 18:00:00.000000,2024,2,2,18,-28.0,-30.9,1040.3,200.0,1.0
2024-02-02 21:00:00.000000,2024,2,2,21,-29.2,-32.2,1039.4,140.0,1.0
2024-02-03 00:00:00.000000,2024,2,3,0,-25.3,-27.7,1039.5,250.0,2.0
2024-02-03 03:00:00.000000,2024,2,3,3,-14.5,-21.6,1038.1,220.0,2.0
2024-02-03 06:00:00.000000,2024,2,3,6,-11.8,-21.1,1036.6,230.0,2.0
2024-02-03 09:00:00.000000,2024,2,3,9,-14.9,-21.3,1035.7,240.0,2.0
2024-02-03 12:00:00.000000,2024,2,3,12,-16.8,-21.1,1035.4,240.0,2.0
2024-02-03 15:00:00.000000,2024,2,3,15,-20.0,-23.1,1034.8,240.0,1.0
2024-02-03 18:00:00.000000,2024,2,3,18,-18.7,-21.4,1034.6,250.0,2.0
2024-02-03 21:00:00.000000,2024,2,3,21,-22.4,-24.5,1034.0,240.0,2.0
2024-02-04 00:00:00.000000,2024,2,4,0,-17.7,-21.1,1034.9,240.0,3.0
2024-02-04 03:00:00.000000,2024,2,4,3,-14.0,-21.9,1035.2,260.0,3.0
2024-02-04 06:00:00.000000,2024,2,4,6,-10.7,-21.1,1035.0,270.0,3.0
2024-02-04 09:00:00.000000,2024,2,4,9,-13.5,-20.2,1035.9,280.0,1.0
2024-02-04 12:00:00.000000,2024,2,4,12,-20.4,-22.5,1037.3,320.0,1.0
2024-02-04 15:00:00.000000,2024,2,4,15,-22.0,-24.7,1037.9,140.0,1.0
2024-02-04 18:00:00.000000,2024,2,4,18,-25.8,-28.6,1037.3,40.0,1.0
2024-02-04 21:00:00.000000,2024,2,4,21,-27.3,-30.5,1037.4,290.0,1.0
2024-02-05 00:00:00.000000,2024,2,5,0,-24.0,-26.1,1037.1,0.0,0.0
2024-02-05 03:00:00.000000,2024,2,5,3,-15.5,-21.5,1036.2,20.0,1.0
2024-02-05 06:00:00.000000,2024,2,5,6,-13.7,-21.9,1034.5,340.0,3.0
2024-02-05 09:00:00.000000,2024,2,5,9,-16.1,-21.9,1034.1,340.0,2.0
2024-02-05 12:00:00.000000,2024,2,5,12,-16.4,-22.2,1034.3,340.0,2.0
2024-02-05 15:00:00.000000,2024,2,5,15,-18.7,-22.8,1033.1,130.0,1.0
2024-02-05 18:00:00.000000,2024,2,5,18,-19.4,-23.2,1032.9,250.0,2.0
2024-02-05 21:00:00.000000,2024,2,5,21,-17.3,-22.5,1032.0,320.0,1.0
2024-02-06 00:00:00.000000,2024,2,6,0,-18.8,-22.7,1032.5,240.0,2.0
2024-02-06 03:00:00.000000,2024,2,6,3,-12.7,-20.7,1032.2,340.0,2.0
2024-02-06 06:00:00.000000,2024,2,6,6,-10.0,-19.4,1030.7,280.0,2.0
2024-02-06 09:00:00.000000,2024,2,6,9,-12.5,-18.9,1030.7,270.0,2.0
